Tag,Post ID,Post Type,Post Date,Post URL,Embedded Videos,Linked Videos,GIFs
julius caesar,744824115749437440,text,2024-03-13 08:47:09 GMT,https://healthyfungi.tumblr.com/post/744824115749437440/happy-early-ides-of-march-sorry-if-brutus-looks,0,0,0
julius caesar,744822844171632640,text,2024-03-13 08:26:56 GMT,https://www.tumblr.com/blog/view/silly-little-starry-thoughts/744822844171632640,0,0,0
julius caesar,744822514484658176,text,2024-03-13 08:21:42 GMT,https://www.tumblr.com/blog/view/usa-blog-2025/744822514484658176,0,0,0
julius caesar,744819571321716736,text,2024-03-13 07:34:55 GMT,https://thewholeproblem.tumblr.com/post/744819571321716736/omg-its-that-time-of-the-year-again,0,0,0
julius caesar,744819554157527040,text,2024-03-13 07:34:39 GMT,https://www.tumblr.com/blog/view/boldlygoingtohell/744819554157527040,0,0,0
julius caesar,744819034397229056,text,2024-03-13 07:26:23 GMT,https://www.tumblr.com/blog/view/techtow/744819034397229056,0,0,0
julius caesar,744817512287485952,text,2024-03-13 07:02:11 GMT,https://earlgrey24.tumblr.com/post/744817512287485952/started-pre-gaming-for-the-ides,0,0,0
julius caesar,744817373032366080,text,2024-03-13 06:59:59 GMT,https://www.tumblr.com/blog/view/devis-nonsense-n-shitposting/744817373032366080,0,0,0
julius caesar,744809623498932224,text,2024-03-13 04:56:48 GMT,https://www.tumblr.com/blog/view/echoofwinter/744809623498932224,0,0,0
julius caesar,744802283724947456,text,2024-03-13 03:00:08 GMT,https://brokendarkfairyempressforever.tumblr.com/post/744802283724947456/guys-i-take-latin-so-if-you-see-bursts-of-ceaser,0,0,0
julius caesar,744799209177415680,text,2024-03-13 02:11:16 GMT,https://www.tumblr.com/blog/view/azzies-masterpiece/744799209177415680,0,0,0
julius caesar,744799121758650368,text,2024-03-13 02:09:53 GMT,https://www.tumblr.com/blog/view/aryesdanger24/744799121758650368,0,0,2
julius caesar,744788622008631296,text,2024-03-12 23:22:59 GMT,https://countesspetofi.tumblr.com/post/744788622008631296/in-honor-of-the-stabbing-season-i-humbly-share,0,0,0
